user_id,segment_label,age,income_tier,usage_frequency,tech_savviness,price_sensitivity,feature_adoption_rate,subscription_tier,churn_risk_baseline,engagement_score,satisfaction_score,name,email,locale,country
u_004398,early_adopter,27,mid,daily,9.3,3.4,0.869,premium,0.1271,88.8,83.8,Dana Lopez,rhamilton@example.com,es_CL,Sri Lanka
u_004399,power_user,30,high,daily,7.1,1.7,0.641,premium,0.0921,78.2,61.6,Anthony Shaw,paulmiller@example.org,as_IN,Venezuela
u_004400,power_user,35,high,daily,6.6,4.2,0.867,premium,0.0322,63.9,89.9,John Murphy,heather29@example.net,lt_LT,Japan
u_004401,price_sensitive,18,high,daily,7.0,8.2,0.196,free,0.4077,61.9,59.5,Brian Miles,wwu@example.com,doi_IN,Mali
u_004402,casual_browser,55,high,occasional,5.6,7.9,0.213,free,0.2852,25.0,58.8,Dr. Laura Richardson MD,maguilar@example.org,ff_SN,Burkina Faso
u_004403,casual_browser,18,mid,weekly,5.2,6.6,0.154,basic,0.2908,42.8,67.1,Larry Thomas,david67@example.com,the_NP,Burundi
u_004404,enterprise_user,43,mid,daily,8.0,2.3,0.312,premium,0.0144,64.0,65.2,Deanna Walker,christophermosley@example.com,uz_UZ,Sudan
u_004405,casual_browser,34,mid,occasional,5.8,4.4,0.271,basic,0.1941,43.4,85.0,Lisa Morales,bblack@example.com,nl_NL,Mauritania
u_004406,casual_browser,44,mid,weekly,4.3,3.5,0.433,premium,0.0787,66.1,42.3,Tyler Jackson,wroberts@example.net,hi_IN,Kiribati
u_004407,power_user,36,mid,daily,8.9,2.1,0.841,basic,0.0341,87.7,82.2,Margaret Harris,petersonelizabeth@example.net,yi_US,Netherlands Antilles
u_004408,enterprise_user,46,high,daily,8.5,1.0,0.5,premium,0.0507,59.0,70.2,William Martinez,tjackson@example.com,kn_IN,Tokelau
u_004409,early_adopter,33,high,occasional,9.2,5.0,0.922,premium,0.1739,95.7,77.7,Gregory Cooper,zrobinson@example.com,nhn_MX,Niger
u_004410,enterprise_user,41,high,weekly,7.2,1.9,0.367,premium,0.0734,79.1,69.2,Jason Perez PhD,matthewschristine@example.org,or_IN,Saint Barthelemy
u_004411,early_adopter,25,mid,weekly,9.0,1.9,0.898,premium,0.0901,85.7,86.6,George Glenn,bdavis@example.org,so_KE,Swaziland
u_004412,casual_browser,26,low,occasional,4.3,4.1,0.097,basic,0.1897,31.6,57.4,Kyle Middleton,nhurley@example.org,lzh_TW,Bhutan
u_004413,casual_browser,37,mid,weekly,5.8,4.4,0.346,free,0.2607,59.3,66.6,Christopher Lara,brownashley@example.com,lt_LT,Indonesia
u_004414,casual_browser,33,mid,daily,1.4,5.7,0.099,basic,0.1007,64.9,51.6,Joshua Christensen,wtaylor@example.net,ht_HT,Pakistan
u_004415,early_adopter,29,high,occasional,10.0,5.2,0.921,basic,0.093,78.0,66.3,Rebecca Underwood,isolomon@example.org,it_IT,Kiribati
u_004416,price_sensitive,36,mid,weekly,4.2,8.8,0.227,free,0.3397,62.6,22.7,Julie Gibbs,sullivanemily@example.com,szl_PL,Venezuela
u_004417,casual_browser,29,mid,occasional,1.4,5.9,0.378,free,0.2036,17.4,30.0,Margaret Colon,wellstracy@example.org,ve_ZA,Tonga
u_004418,power_user,27,high,daily,8.5,2.4,0.645,premium,0.1241,72.5,82.4,Charles Haley,thomassmith@example.com,pt_BR,Uganda
u_004419,early_adopter,23,high,weekly,9.9,8.0,0.891,premium,0.1246,88.4,85.8,Erin Edwards,michael23@example.net,gl_ES,Jordan
u_004420,price_sensitive,31,low,weekly,5.9,8.4,0.465,free,0.2358,80.0,24.6,Christina Randolph,herreramegan@example.org,rw_RW,Costa Rica
u_004421,enterprise_user,37,high,daily,6.5,1.9,0.409,premium,0.1035,50.9,95.0,Jon Lewis,andersonjoy@example.org,lt_LT,Israel
u_004422,early_adopter,19,mid,daily,7.8,3.3,0.787,premium,0.1305,98.3,81.5,Charles Cameron,lori08@example.org,hy_AM,Isle of Man
u_004423,early_adopter,40,mid,weekly,8.4,2.3,1.0,premium,0.0749,83.0,84.9,Christopher Mckee MD,danielle38@example.org,bem_ZM,Cyprus
u_004424,enterprise_user,47,mid,daily,7.7,4.0,0.5,premium,0.1086,57.8,85.1,Heidi Brown,carolparker@example.net,tr_TR,Japan
u_004425,power_user,27,mid,daily,8.7,2.8,0.936,premium,0.1501,77.1,89.8,Sarah Thomas,jeffreydavenport@example.org,csb_PL,Paraguay
u_004426,price_sensitive,43,mid,weekly,5.0,7.5,0.155,free,0.3862,47.0,52.3,Lisa Douglas,laura17@example.com,uz_UZ,Bulgaria
u_004427,casual_browser,18,high,occasional,3.7,7.9,0.386,basic,0.2622,44.5,44.9,Michael Reed,liujessica@example.com,bem_ZM,Canada
u_004428,casual_browser,41,mid,daily,2.1,7.6,0.348,premium,0.1284,64.1,28.2,William Hall,pjohnson@example.org,ce_RU,Algeria
u_004429,enterprise_user,38,high,occasional,5.8,3.7,0.517,premium,0.0682,59.2,56.4,Michael Garza,jchristensen@example.com,yi_US,Israel
u_004430,early_adopter,18,high,daily,7.9,4.9,0.839,premium,0.1505,90.6,70.8,Angelica Houston,urobinson@example.org,brx_IN,Turkmenistan
u_004431,casual_browser,42,mid,weekly,5.9,7.2,0.286,basic,0.3175,44.3,84.1,Johnathan Lopez,vwilkinson@example.net,es_UY,Afghanistan
u_004432,enterprise_user,34,high,daily,9.5,2.0,0.285,premium,0.0506,74.5,69.2,Aaron Nelson,martinjudy@example.org,ha_NG,Malaysia
u_004433,casual_browser,25,mid,occasional,6.9,5.6,0.355,free,0.2164,34.5,31.0,Isaac Miller,craig29@example.net,niu_NU,Bahrain
u_004434,price_sensitive,36,low,weekly,5.6,6.0,0.237,free,0.2598,80.0,21.7,Jermaine Bray,stacyjones@example.com,wo_SN,Samoa
u_004435,casual_browser,34,mid,occasional,4.9,4.3,0.415,free,0.274,32.3,57.0,Carla Wilson,tara03@example.net,wae_CH,Falkland Islands (Malvinas)
u_004436,price_sensitive,18,low,weekly,6.7,6.9,0.244,basic,0.362,61.1,63.0,Erin Morgan,mitchelljennifer@example.net,mg_MG,Belize
u_004437,power_user,27,high,daily,9.5,3.7,0.705,premium,0.12,80.7,65.0,Rebecca Day,mirandacraig@example.net,the_NP,Singapore
u_004438,enterprise_user,41,mid,occasional,7.3,3.5,0.636,free,0.0503,90.7,76.2,Ryan Johnson,calvin89@example.net,ce_RU,Saint Barthelemy
u_004439,casual_browser,30,mid,daily,2.9,6.7,0.274,premium,0.1352,37.2,36.3,Nicholas Gomez,nnguyen@example.net,bn_IN,Faroe Islands
u_004440,early_adopter,27,mid,daily,8.9,5.7,1.0,basic,0.1368,91.3,74.1,Brooke Sparks,danielleperez@example.org,ig_NG,Oman
u_004441,casual_browser,28,mid,weekly,3.1,6.9,0.183,basic,0.2193,52.9,34.9,Anna Noble,kerriking@example.com,om_ET,United States of America
u_004442,casual_browser,21,high,occasional,6.3,7.0,0.179,basic,0.222,55.3,38.1,Jeremy Phillips,mtaylor@example.net,yo_NG,Malawi
u_004443,price_sensitive,32,low,occasional,5.9,9.6,0.198,free,0.3947,61.4,56.4,Dave Rocha,marybrown@example.net,wae_CH,Bahamas
u_004444,enterprise_user,45,mid,daily,6.1,3.3,0.15,premium,0.1168,52.5,73.3,Richard Johnson,edward20@example.org,da_DK,Reunion
u_004445,price_sensitive,23,mid,occasional,7.0,6.7,0.172,free,0.4276,51.2,54.1,Mrs. Patricia Valdez,lauracollins@example.org,shs_CA,Reunion
u_004446,casual_browser,51,low,occasional,5.4,9.8,0.099,free,0.1839,40.7,33.5,Justin Schneider,jonathanhayes@example.net,bs_BA,Bahrain
u_004447,price_sensitive,25,low,weekly,6.4,8.2,0.239,free,0.3575,23.4,38.6,George Pearson,johnsmith@example.com,raj_IN,Reunion
u_004448,casual_browser,21,high,weekly,6.5,2.8,0.376,free,0.1346,10.0,41.8,Gary Owens,raymonddaniel@example.com,fo_FO,Indonesia
u_004449,early_adopter,28,low,daily,9.6,4.0,0.852,basic,0.0902,83.4,79.9,Kendra Ramirez,jamespatterson@example.com,ayc_PE,Vanuatu
u_004450,power_user,26,high,daily,9.5,1.0,0.763,premium,0.0999,81.0,77.1,Andrew Gonzales,jeremy49@example.org,en_BW,Belize
u_004451,enterprise_user,55,mid,weekly,4.4,2.3,0.397,premium,0.0145,84.8,61.7,Michael Martin,morganchase@example.net,mai_IN,Isle of Man
u_004452,casual_browser,34,mid,occasional,6.3,6.5,0.294,free,0.0989,38.2,28.9,Daniel Clark,jay37@example.org,doi_IN,Mali
u_004453,casual_browser,30,low,weekly,5.0,3.5,0.363,basic,0.2474,54.8,45.3,Michelle Davis,flemingrichard@example.com,km_KH,Palau
u_004454,casual_browser,20,mid,weekly,5.8,8.6,0.385,basic,0.2387,17.0,76.2,Henry Adkins,eric37@example.org,hu_HU,Jamaica
u_004455,power_user,23,high,daily,7.4,4.8,0.905,premium,0.1325,63.1,87.5,Zachary Holland,amanda51@example.com,iw_IL,Christmas Island
u_004456,power_user,29,high,daily,9.3,4.1,0.754,premium,0.0409,86.6,69.2,Michael Watkins,brandon69@example.org,af_ZA,Gabon
u_004457,price_sensitive,30,mid,occasional,6.4,9.0,0.376,free,0.5045,45.8,52.2,Brian Robinson,jonestyler@example.com,ha_NG,Cape Verde
u_004458,power_user,33,high,daily,7.0,4.7,0.773,premium,0.0843,92.6,71.2,Jessica Rodriguez,zcoleman@example.net,my_MM,Belize
u_004459,early_adopter,20,high,daily,8.3,4.9,1.0,basic,0.0752,82.7,78.1,Christopher Williams,phuynh@example.org,rw_RW,South Africa
u_004460,casual_browser,23,mid,occasional,2.8,9.3,0.117,free,0.2013,34.9,64.3,Theodore Wade,amyfields@example.net,fa_IR,Monaco
u_004461,casual_browser,27,low,occasional,7.6,1.3,0.461,basic,0.1761,30.6,51.6,Carlos Brown,karagood@example.net,ka_GE,Peru
u_004462,early_adopter,35,high,daily,8.7,3.1,0.79,premium,0.0959,82.4,76.1,Carla Brewer,owallace@example.com,pt_PT,Turkmenistan
u_004463,early_adopter,24,high,daily,9.2,6.5,0.877,basic,0.0727,85.8,74.7,Kimberly Tate,jacksonfrancisco@example.org,zu_ZA,Saint Lucia
u_004464,casual_browser,25,low,weekly,4.6,3.7,0.214,basic,0.3295,47.3,40.7,Mrs. Jennifer Ballard,kellysteele@example.com,te_IN,Reunion
u_004465,power_user,23,high,daily,9.8,1.8,0.571,premium,0.0782,75.1,85.6,Nancy Gonzalez,kellythompson@example.net,br_FR,China
u_004466,enterprise_user,34,high,daily,5.1,4.7,0.188,premium,0.1024,75.1,77.3,Ronald Golden,dgibbs@example.org,sd_IN,Liechtenstein
u_004467,early_adopter,20,mid,daily,10.0,3.6,0.951,premium,0.166,83.0,74.6,Frank Roberts,ulong@example.com,as_IN,Northern Mariana Islands
u_004468,enterprise_user,42,mid,daily,3.2,2.4,0.567,premium,0.0643,91.7,81.3,Robert Marshall,zamoradebra@example.com,tg_TJ,Turkmenistan
u_004469,enterprise_user,35,high,daily,7.3,2.7,0.53,premium,0.0216,70.0,46.6,Amber Smith,umartin@example.net,yi_US,Greenland
u_004470,casual_browser,52,mid,weekly,5.2,3.2,0.487,free,0.3028,48.4,47.6,Samantha Vaughn,emily95@example.com,brx_IN,Kazakhstan
u_004471,early_adopter,38,mid,daily,10.0,1.8,0.941,premium,0.1875,100.0,80.4,Laura Woodard,rwhite@example.com,dv_MV,Armenia
u_004472,enterprise_user,31,high,daily,3.2,2.7,0.446,free,0.0993,62.4,71.2,Phillip Murphy,heather43@example.net,sl_SI,Barbados
u_004473,price_sensitive,18,low,weekly,4.4,9.4,0.224,basic,0.2072,31.9,28.2,Philip Kline,millernicholas@example.com,ko_KR,Antigua and Barbuda
u_004474,early_adopter,21,low,daily,8.1,3.3,0.788,premium,0.0913,94.5,80.2,Samantha Cross,lorifoster@example.com,lij_IT,Costa Rica
u_004475,casual_browser,29,mid,weekly,1.4,3.1,0.254,free,0.1819,44.9,71.8,Shannon Bailey,richardsondonald@example.com,fil_PH,Singapore
u_004476,price_sensitive,26,low,occasional,6.4,6.8,0.28,free,0.4672,66.8,54.1,Charles Rogers,longjason@example.org,raj_IN,Paraguay
u_004477,price_sensitive,34,mid,weekly,6.7,8.1,0.215,free,0.4875,41.7,44.3,Theodore Larsen,chambersstephanie@example.com,bs_BA,El Salvador
u_004478,early_adopter,25,mid,daily,9.3,3.3,0.88,premium,0.1524,89.2,84.7,Kristina Long,debra53@example.org,tr_CY,Marshall Islands
u_004479,early_adopter,31,mid,daily,8.9,8.0,0.936,premium,0.1506,84.7,87.9,John Cooley,monicadavis@example.net,yi_US,Ecuador
u_004480,casual_browser,44,low,occasional,6.3,6.1,0.536,free,0.2984,36.3,34.4,Lisa Huerta,erica89@example.com,gv_GB,Northern Mariana Islands
u_004481,price_sensitive,38,low,occasional,7.2,8.4,0.27,free,0.3409,44.0,42.4,William Lee,michaelanderson@example.com,raj_IN,Panama
u_004482,early_adopter,20,low,daily,8.8,4.2,0.739,free,0.1033,100.0,85.4,Kelli Johnson,qballard@example.org,sw_TZ,Heard Island and McDonald Islands
u_004483,casual_browser,45,low,occasional,4.8,2.2,0.253,basic,0.3082,29.1,32.4,Jason Flores,hburch@example.org,fa_IR,Mexico
u_004484,casual_browser,37,mid,occasional,4.2,7.2,0.366,free,0.1958,37.9,78.8,Alfred Johnson,stacey06@example.org,mg_MG,Colombia
u_004485,casual_browser,22,mid,occasional,4.3,6.0,0.147,free,0.2682,58.2,79.2,Patricia Clayton,karisullivan@example.net,sw_KE,Nicaragua
u_004486,casual_browser,37,mid,occasional,9.4,6.4,0.569,free,0.3556,28.1,67.5,Robert Wilson,hernandezkerri@example.net,byn_ER,Macao
u_004487,power_user,26,high,daily,7.4,3.6,0.64,premium,0.1394,81.9,65.7,Eric Blackburn,garciajerry@example.com,fr_CH,Malta
u_004488,power_user,27,high,daily,8.1,5.4,0.625,premium,0.0645,84.2,73.6,Troy Tate,jameshunter@example.net,as_IN,Bulgaria
u_004489,power_user,25,mid,daily,8.2,3.7,0.805,premium,0.0641,88.6,83.7,Fred Thompson,schneidermario@example.net,az_AZ,Saint Kitts and Nevis
u_004490,price_sensitive,31,low,weekly,5.9,7.3,0.434,free,0.1482,65.9,40.3,David Fletcher,tammy87@example.com,eo_US,Brazil
u_004491,price_sensitive,40,low,weekly,5.6,8.5,0.281,free,0.3317,22.5,30.9,Amber Rodriguez,sanchezpaul@example.org,hsb_DE,Malaysia
u_004492,power_user,25,high,weekly,9.6,4.4,0.774,basic,0.1542,75.4,73.3,Deborah Juarez,mcarson@example.org,sl_SI,Cook Islands
u_004493,casual_browser,18,mid,weekly,8.6,3.6,0.154,free,0.1896,39.8,75.0,Jason Wong,bcarr@example.com,ur_PK,Iceland
u_004494,early_adopter,18,high,daily,7.3,6.4,0.934,premium,0.1201,77.6,86.4,Ann Sweeney,elizabeth54@example.net,os_RU,Trinidad and Tobago
u_004495,enterprise_user,35,mid,daily,7.1,2.6,0.329,basic,0.0885,69.2,67.0,Derek Mccarty,yrodgers@example.net,ku_TR,Netherlands Antilles
u_004496,early_adopter,23,mid,daily,8.8,4.9,0.85,premium,0.0365,100.0,93.0,Stacey Ortiz,sarablair@example.org,bem_ZM,Chile
u_004497,casual_browser,65,high,weekly,5.4,5.4,0.407,basic,0.3483,25.3,45.1,Andrea Daniels,chernandez@example.com,fi_FI,Anguilla
u_004498,enterprise_user,42,high,daily,6.8,3.2,0.389,premium,0.0357,92.7,62.2,Melissa Roberts,eileenharvey@example.net,quz_PE,Fiji
u_004499,price_sensitive,20,low,occasional,5.0,9.4,0.43,free,0.3199,71.9,80.0,Deanna Adams,kristen16@example.com,sw_TZ,Israel
u_004500,power_user,25,mid,daily,8.3,3.8,0.847,basic,0.126,90.8,72.5,Robert Guerra,valerieserrano@example.com,ml_IN,Cape Verde
u_004501,early_adopter,25,high,weekly,8.6,3.7,0.95,premium,0.0805,97.1,91.3,Rachel Nguyen,ymyers@example.net,hr_HR,Kiribati
u_004502,power_user,28,mid,daily,10.0,4.4,0.7,premium,0.0786,91.7,68.8,Brian Simmons,diane91@example.net,kk_KZ,Micronesia
u_004503,power_user,31,high,daily,8.9,3.4,0.943,premium,0.0809,78.2,87.3,Christina Wallace,robertsjulie@example.net,ss_ZA,Saint Lucia
u_004504,casual_browser,29,mid,weekly,5.3,4.3,0.228,free,0.0926,59.4,37.2,Sydney Davis,warrenjeffrey@example.com,bho_IN,Tunisia
u_004505,early_adopter,30,high,daily,7.7,7.0,0.964,free,0.147,91.0,83.4,Amy Ross,ljordan@example.net,sid_ET,Montserrat
u_004506,early_adopter,22,high,daily,8.5,3.9,0.929,basic,0.0671,95.2,74.7,Dustin Flowers,fhernandez@example.org,an_ES,Northern Mariana Islands
u_004507,casual_browser,24,low,occasional,6.0,5.6,0.204,free,0.2245,54.7,58.2,Kylie Contreras,lutzwhitney@example.org,tl_PH,Monaco
u_004508,enterprise_user,58,mid,daily,6.6,2.4,0.522,premium,0.0588,67.3,54.6,Kelly Bailey,kristy51@example.net,el_GR,Puerto Rico
u_004509,casual_browser,30,mid,occasional,6.7,1.0,0.511,free,0.187,28.7,65.0,Brittany Alvarez,denise58@example.net,yi_US,Congo
u_004510,early_adopter,23,mid,daily,9.2,6.1,0.735,premium,0.1251,95.0,81.0,Bill Kelly,jonathonsimpson@example.com,so_SO,Senegal
u_004511,casual_browser,38,mid,weekly,3.9,2.5,0.278,free,0.245,38.8,37.3,Kimberly Johnson,cheryl94@example.org,nhn_MX,Dominica
u_004512,power_user,27,mid,daily,9.9,3.0,0.804,premium,0.0914,92.1,71.2,Carrie Silva,rjordan@example.org,ber_MA,Egypt
u_004513,early_adopter,21,high,occasional,9.0,6.2,0.82,premium,0.1,83.8,93.6,Sandra Davis MD,mrivera@example.net,nl_BE,Sao Tome and Principe
u_004514,casual_browser,38,mid,occasional,2.4,6.2,0.324,basic,0.1422,55.3,44.9,Jason Knight,denisejackson@example.com,fr_CH,Eritrea
u_004515,price_sensitive,26,mid,daily,7.4,10.0,0.307,basic,0.4692,46.6,46.7,Kevin Brewer,jeremycole@example.org,pap_AN,Cyprus
u_004516,power_user,23,high,daily,9.6,5.0,0.758,premium,0.0473,98.2,74.6,Anthony King,aaronjoyce@example.org,lg_UG,Vietnam
u_004517,casual_browser,40,mid,weekly,5.0,6.7,0.344,free,0.2778,20.7,69.3,William Houston,timothybell@example.net,uk_UA,Oman
u_004518,early_adopter,33,mid,daily,9.3,5.3,1.0,premium,0.1401,83.5,82.6,Corey Graham,fruiz@example.com,ar_EG,South Georgia and the South Sandwich Islands
u_004519,early_adopter,20,high,weekly,8.4,3.4,1.0,premium,0.1445,83.3,83.2,Michael Merritt,jeffrey63@example.com,ber_DZ,Jersey
u_004520,casual_browser,34,mid,weekly,6.6,4.5,0.206,free,0.2274,43.6,42.2,Joseph Bailey,patriciabanks@example.com,ml_IN,Oman
u_004521,casual_browser,42,mid,occasional,5.1,7.5,0.186,basic,0.2556,55.1,54.1,Brandy Powell,cruzmegan@example.net,es_PE,Trinidad and Tobago
u_004522,casual_browser,31,low,occasional,3.4,2.8,0.387,free,0.2793,31.9,45.0,Leon Moore,colemansandra@example.com,lt_LT,Turkmenistan
u_004523,price_sensitive,22,mid,occasional,6.2,7.2,0.05,premium,0.3358,67.9,39.2,Dalton Castaneda,kylenelson@example.com,mai_IN,Algeria
u_004524,power_user,36,mid,daily,8.5,3.2,0.73,premium,0.0437,72.6,82.9,William Ball,russell33@example.net,tg_TJ,Vanuatu
u_004525,enterprise_user,48,high,daily,5.9,1.8,0.421,premium,0.1086,74.5,63.3,Mary Bailey,boydpamela@example.org,zh_TW,Christmas Island
u_004526,casual_browser,57,mid,occasional,5.8,3.0,0.066,free,0.1067,34.6,68.0,Laura Hunt,masonsalazar@example.net,ve_ZA,Vanuatu
u_004527,casual_browser,22,low,weekly,5.2,6.0,0.263,free,0.1831,34.4,49.9,Kristin Thompson,patriciawhitehead@example.net,si_LK,Latvia
u_004528,enterprise_user,30,mid,daily,6.5,4.3,0.232,premium,0.0841,63.1,80.4,Michelle Johnson,gjordan@example.com,sd_IN,Niger
u_004529,power_user,21,mid,daily,10.0,4.7,0.776,premium,0.0171,70.8,69.4,Spencer Kennedy,bjackson@example.net,xh_ZA,Venezuela
u_004530,enterprise_user,28,high,daily,7.0,3.2,0.607,premium,0.0744,71.0,78.9,Timothy Petersen,zacharyrogers@example.org,shs_CA,Bouvet Island (Bouvetoya)
u_004531,power_user,21,high,daily,8.1,4.2,0.732,free,0.162,75.6,76.2,Vincent Hays,ldickson@example.com,ve_ZA,Haiti
u_004532,casual_browser,58,mid,weekly,8.2,5.6,0.329,free,0.1754,53.3,66.1,Emma Rodriguez,breweralexander@example.net,the_NP,Panama
u_004533,casual_browser,51,high,daily,5.4,4.5,0.05,free,0.23,48.6,35.2,Jessica Colon,csanchez@example.org,ckb_IQ,Solomon Islands
u_004534,early_adopter,18,mid,daily,10.0,4.2,0.785,premium,0.0696,85.2,84.5,Joseph Bird,uyoung@example.com,ru_UA,Ireland
u_004535,power_user,38,high,weekly,8.7,3.5,0.687,premium,0.1869,92.2,74.8,Michael Stephens DDS,hbecker@example.com,os_RU,Iraq
u_004536,early_adopter,29,mid,daily,8.7,5.7,0.958,premium,0.266,97.1,84.8,Albert Mitchell,renee16@example.com,is_IS,Croatia
u_004537,price_sensitive,35,mid,daily,7.5,8.7,0.267,free,0.151,50.3,58.6,Katherine Duran,lindsay12@example.net,et_EE,Finland
u_004538,power_user,28,high,daily,8.4,1.0,0.744,premium,0.0602,65.6,75.5,Renee Shaffer,daviscarol@example.net,oc_FR,Mayotte
u_004539,casual_browser,45,mid,weekly,4.2,7.2,0.319,free,0.1313,29.1,77.0,James Harvey,aparker@example.org,bg_BG,Poland
u_004540,casual_browser,43,high,occasional,3.9,5.4,0.226,free,0.1813,13.5,51.7,Stephen Arnold,adrianpalmer@example.org,mhr_RU,Marshall Islands
u_004541,price_sensitive,18,low,daily,6.1,10.0,0.397,basic,0.3576,44.8,47.4,Andrew Ward,thomaspreston@example.org,tig_ER,Macao
u_004542,casual_browser,29,low,daily,3.8,4.0,0.382,free,0.1767,26.6,58.2,Dr. Sharon Choi,leonardaimee@example.net,is_IS,Venezuela
u_004543,early_adopter,29,mid,daily,9.7,3.6,0.852,premium,0.1167,92.2,77.3,Matthew Pham,fbrown@example.com,si_LK,Afghanistan
u_004544,casual_browser,25,mid,occasional,5.6,6.5,0.235,free,0.3022,36.6,59.8,Kendra Smith,webertravis@example.net,es_CO,Congo
u_004545,price_sensitive,18,low,daily,6.9,6.8,0.214,free,0.4281,54.1,50.8,Nancy Brown DVM,greenjessica@example.com,is_IS,Honduras
u_004546,price_sensitive,29,mid,weekly,6.2,7.9,0.234,basic,0.4492,49.5,63.1,Jaclyn Coleman,watkinsmegan@example.net,be_BY,Japan
u_004547,enterprise_user,41,high,weekly,7.6,2.2,0.376,free,0.0786,64.8,81.5,Mr. Robert Sims,williamsdestiny@example.org,hsb_DE,Gambia
u_004548,early_adopter,24,mid,daily,8.8,4.9,0.828,premium,0.0721,90.6,94.4,Richard Aguilar,wmcdaniel@example.com,se_NO,Jersey
u_004549,price_sensitive,36,low,daily,5.0,7.7,0.201,free,0.3436,29.3,50.1,Bianca Grimes,troy30@example.org,ta_IN,Estonia
u_004550,casual_browser,38,mid,daily,8.9,5.1,0.307,basic,0.2299,33.7,30.3,Lynn Burnett,kristin93@example.net,ss_ZA,Albania
u_004551,price_sensitive,24,mid,weekly,7.0,8.6,0.361,free,0.5095,56.3,76.2,William Tran MD,mherrera@example.org,cs_CZ,Lithuania
u_004552,power_user,31,high,daily,8.8,2.9,0.748,premium,0.0353,81.4,68.6,Chelsea Norris,forbesbradley@example.net,nds_NL,Somalia
u_004553,price_sensitive,38,low,occasional,5.3,9.0,0.293,basic,0.2916,23.0,54.4,John Thomas,ahernandez@example.net,fr_LU,Gabon
u_004554,price_sensitive,35,low,occasional,7.2,10.0,0.252,premium,0.2222,70.7,61.7,Shaun Medina,frederick73@example.org,ga_IE,Kazakhstan
u_004555,power_user,26,high,weekly,9.2,4.9,0.848,premium,0.1165,96.5,59.2,Vicki Richard,perrybrittany@example.net,wae_CH,Cocos (Keeling) Islands
u_004556,early_adopter,37,mid,weekly,9.7,6.7,0.918,premium,0.1337,69.7,75.7,Charles Davis,mrivers@example.com,ckb_IQ,Micronesia
u_004557,power_user,18,mid,daily,7.5,4.3,0.7,premium,0.0674,71.5,80.9,Amanda Maxwell,lutzeric@example.com,ku_TR,Saint Martin
u_004558,casual_browser,41,mid,occasional,1.8,7.2,0.348,free,0.3553,31.4,61.8,Michelle Bradley,murraycatherine@example.net,nan_TW,Madagascar
u_004559,casual_browser,30,mid,occasional,3.8,10.0,0.381,basic,0.3023,66.0,45.5,Leah Ramirez,wanda52@example.org,ja_JP,Puerto Rico
u_004560,power_user,33,high,daily,7.8,2.5,0.758,premium,0.0197,80.7,82.9,John Sanders,maldonadojohn@example.com,tcy_IN,Christmas Island
u_004561,price_sensitive,25,low,weekly,3.7,9.2,0.118,basic,0.2634,37.9,30.3,Michael Olsen,richard04@example.org,zu_ZA,Austria
u_004562,casual_browser,28,mid,occasional,7.9,4.0,0.267,basic,0.1616,52.3,76.3,Steven Baker,wanderson@example.com,oc_FR,Iran
u_004563,early_adopter,21,mid,daily,10.0,4.6,0.853,free,0.0789,87.9,90.0,Pamela Aguilar,zbaker@example.com,hy_AM,Germany
u_004564,early_adopter,27,mid,daily,9.2,2.1,0.977,free,0.084,88.0,84.9,Matthew Russo,garciakyle@example.net,uk_UA,Yemen
u_004565,price_sensitive,28,mid,daily,5.4,8.0,0.393,free,0.3378,45.2,62.7,Mr. Richard Bryant,richard85@example.net,so_SO,Svalbard & Jan Mayen Islands
