user_id,segment_label,age,income_tier,usage_frequency,tech_savviness,price_sensitivity,feature_adoption_rate,subscription_tier,churn_risk_baseline,engagement_score,satisfaction_score,name,email,locale,country
u_001358,enterprise_user,36,high,daily,7.2,2.7,0.509,premium,0.1052,67.7,66.2,Emma Rodriguez,patrick31@example.net,niu_NZ,Turkey
u_001359,casual_browser,43,mid,occasional,6.0,7.7,0.393,free,0.2028,35.1,57.8,Nicole Anderson,kristina01@example.com,dz_BT,Kuwait
u_001360,casual_browser,22,high,weekly,7.3,6.2,0.437,free,0.0671,35.0,72.0,Brian Murray,serranosteven@example.com,mg_MG,Saudi Arabia
u_001361,early_adopter,19,mid,occasional,9.0,5.4,0.745,basic,0.093,96.1,98.2,Kathryn Copeland,stephanie11@example.com,ik_CA,Mongolia
u_001362,power_user,26,high,daily,9.1,2.4,0.77,basic,0.0612,94.7,53.6,Matthew Jones,woodalex@example.com,mr_IN,Cayman Islands
u_001363,casual_browser,37,low,weekly,8.6,6.0,0.305,free,0.2593,55.7,45.4,David Combs,jamie98@example.net,crh_UA,French Guiana
u_001364,power_user,27,high,daily,9.8,3.2,0.976,premium,0.0696,86.6,81.7,Jill George,bartonkatie@example.org,lzh_TW,Cook Islands
u_001365,casual_browser,42,low,weekly,5.9,6.6,0.302,basic,0.172,55.6,72.2,Edward Rodriguez,james32@example.com,tig_ER,Svalbard & Jan Mayen Islands
u_001366,casual_browser,38,high,occasional,7.3,1.7,0.333,premium,0.05,39.6,68.3,Mark Washington,christineriggs@example.com,iw_IL,Brazil
u_001367,casual_browser,26,low,daily,5.5,8.4,0.289,free,0.1271,55.7,67.8,Jake Robles,bryan38@example.com,ko_KR,Norway
u_001368,casual_browser,26,mid,weekly,6.4,2.8,0.376,free,0.1826,29.6,56.8,Ashley Thomas,lstokes@example.org,fur_IT,Andorra
u_001369,price_sensitive,25,mid,daily,4.2,8.7,0.421,free,0.3572,35.5,55.4,Kelli Stewart,seth77@example.net,ia_FR,Bermuda
u_001370,casual_browser,28,low,weekly,6.7,6.5,0.209,free,0.2378,29.7,52.5,Russell Holland,lovechristina@example.org,bs_BA,Ecuador
u_001371,price_sensitive,44,low,weekly,8.1,7.7,0.332,free,0.4761,44.1,56.4,Danielle Bradley,buchananscott@example.net,nr_ZA,Slovakia (Slovak Republic)
u_001372,enterprise_user,46,high,daily,8.6,3.2,0.375,premium,0.0645,74.9,68.6,Michael Foster,smithwilliam@example.net,unm_US,Taiwan
u_001373,price_sensitive,41,mid,occasional,2.3,8.4,0.306,free,0.5785,43.6,34.4,Toni Stephens,sheltonbobby@example.net,ta_IN,Chile
u_001374,power_user,28,mid,daily,8.9,3.3,0.84,premium,0.1287,91.6,73.5,Kimberly Smith MD,timothy75@example.net,quz_PE,Iceland
u_001375,early_adopter,31,high,daily,7.0,5.5,0.92,premium,0.1746,88.3,83.6,Jason Reed,umoore@example.com,mni_IN,Russian Federation
u_001376,price_sensitive,28,low,daily,6.2,8.7,0.28,free,0.3938,49.4,80.0,Jennifer Kramer,richard15@example.com,sk_SK,Burkina Faso
u_001377,price_sensitive,42,low,weekly,5.6,9.8,0.37,free,0.3191,75.2,53.6,Erica Moore,gmiller@example.net,pl_PL,Tajikistan
u_001378,price_sensitive,20,low,daily,2.0,9.7,0.197,free,0.2621,46.8,39.0,Kelly Crawford,angelarhodes@example.com,iw_IL,Zimbabwe
u_001379,enterprise_user,39,high,daily,6.9,1.0,0.273,premium,0.1005,73.2,55.3,John Carr,bradleyedward@example.com,fi_FI,Netherlands
u_001380,power_user,27,high,weekly,7.2,7.0,0.564,premium,0.0907,92.9,73.0,Gregory Matthews,dvaughn@example.com,fy_DE,Timor-Leste
u_001381,casual_browser,38,mid,weekly,3.7,3.9,0.386,basic,0.217,45.1,20.0,Aaron Jackson,carlos25@example.net,ku_TR,Timor-Leste
u_001382,casual_browser,18,mid,occasional,2.9,9.2,0.287,basic,0.3578,24.1,54.4,Arthur Mcdaniel,scottlove@example.org,sq_AL,Zimbabwe
u_001383,price_sensitive,26,low,weekly,2.1,9.1,0.193,free,0.3046,64.9,74.1,Carol Wilson,jamesfletcher@example.net,mag_IN,Albania
u_001384,early_adopter,26,mid,daily,9.8,5.8,0.886,premium,0.1577,89.9,83.9,Edward Ramirez,asullivan@example.com,doi_IN,India
u_001385,early_adopter,24,low,daily,8.9,2.4,0.95,premium,0.1079,75.6,83.1,Kristina Gonzales,timothyjackson@example.org,cs_CZ,Suriname
u_001386,enterprise_user,30,high,daily,7.0,3.4,0.444,premium,0.0624,56.4,69.0,Megan French,jerrywilliams@example.net,mhr_RU,Micronesia
u_001387,casual_browser,50,mid,daily,4.7,3.7,0.142,free,0.2855,14.5,50.9,Brian Poole,johnsonkevin@example.net,nb_NO,Portugal
u_001388,price_sensitive,24,low,occasional,7.0,6.1,0.264,free,0.6251,39.4,73.9,Pamela Anderson,jeanette39@example.org,fy_NL,United States of America
u_001389,price_sensitive,39,low,weekly,4.3,6.8,0.303,free,0.3212,56.2,41.3,Paul Wilson,vcoleman@example.org,id_ID,Guinea-Bissau
u_001390,price_sensitive,25,low,weekly,5.8,8.3,0.05,free,0.4338,46.6,62.8,Michael Solis,sarah52@example.net,kw_GB,Venezuela
u_001391,casual_browser,20,mid,occasional,4.7,6.4,0.233,basic,0.2164,47.2,56.7,Lindsey Thomas,beckyharmon@example.com,tcy_IN,Japan
u_001392,price_sensitive,27,low,occasional,6.4,8.1,0.268,basic,0.3102,72.2,72.7,Lisa Madden,allison84@example.net,nan_TW,Chad
u_001393,casual_browser,49,low,occasional,5.1,3.7,0.37,basic,0.1236,50.6,25.3,Natasha Mcknight,hallen@example.net,af_ZA,Maldives
u_001394,casual_browser,36,low,occasional,6.4,1.1,0.225,basic,0.2057,54.4,58.4,John Santiago,jlewis@example.org,mai_IN,Christmas Island
u_001395,casual_browser,38,mid,occasional,3.0,8.3,0.391,free,0.1764,56.1,43.4,Beth Shaw,josephross@example.net,quz_PE,Nicaragua
u_001396,power_user,33,high,weekly,8.5,1.2,0.723,premium,0.0757,76.8,67.6,Sandra Miller,dsanchez@example.net,the_NP,Guadeloupe
u_001397,early_adopter,27,high,daily,8.9,4.6,0.857,basic,0.1737,100.0,79.9,Jessica Coleman,qlyons@example.org,fr_FR,Somalia
u_001398,early_adopter,31,mid,daily,9.1,3.7,0.697,premium,0.0609,78.4,90.1,Erica Small,marydaniels@example.org,zu_ZA,Peru
u_001399,casual_browser,28,mid,weekly,2.3,5.6,0.231,premium,0.2644,54.2,60.9,Jeremy Silva,wilkinskevin@example.net,fr_LU,United Arab Emirates
u_001400,casual_browser,31,mid,daily,6.7,4.6,0.283,basic,0.0906,37.9,57.2,Stacey Aguirre,kaylamartin@example.net,rw_RW,Kiribati
u_001401,power_user,29,high,weekly,6.6,5.3,0.838,premium,0.0423,86.2,70.0,Bianca Phelps,patricia00@example.org,tl_PH,Andorra
u_001402,enterprise_user,44,high,weekly,9.4,1.3,0.444,premium,0.0576,83.5,59.1,Shannon Hogan,mbarajas@example.com,ms_MY,Tanzania
u_001403,power_user,32,mid,daily,8.5,1.8,0.838,premium,0.1351,68.7,98.0,Aaron Miles,xrosales@example.net,ast_ES,Netherlands
u_001404,power_user,37,high,daily,7.2,5.8,0.698,premium,0.0974,75.7,77.4,Bruce Torres,nathanielthomas@example.com,mt_MT,Morocco
u_001405,casual_browser,37,mid,occasional,2.6,3.8,0.375,free,0.2486,73.8,41.8,James Johnson,kstuart@example.net,am_ET,Indonesia
u_001406,price_sensitive,35,low,daily,4.8,8.3,0.201,free,0.3894,43.0,66.5,Erik Winters,snowcory@example.com,iw_IL,Chile
u_001407,early_adopter,28,mid,weekly,8.3,3.3,0.937,free,0.2084,91.9,75.4,Gabrielle Ruiz,richardnichols@example.org,ts_ZA,Spain
u_001408,enterprise_user,41,high,weekly,6.9,4.9,0.419,premium,0.0392,80.6,66.7,Katie Harding,kristin19@example.org,lb_LU,Serbia
u_001409,price_sensitive,40,mid,weekly,6.1,8.2,0.21,free,0.3052,12.6,64.6,Lynn Rodriguez,jenna65@example.com,mn_MN,Ireland
u_001410,enterprise_user,45,high,weekly,9.9,2.4,0.428,basic,0.0482,66.0,86.4,Kevin May,eric34@example.com,ur_IN,Ghana
u_001411,early_adopter,26,mid,weekly,9.1,3.5,0.902,premium,0.0219,92.1,78.0,Helen Boyer,morganwatts@example.com,tn_ZA,Netherlands
u_001412,price_sensitive,18,low,occasional,3.5,7.2,0.127,free,0.3106,41.7,56.6,Kelsey Ross,wgarcia@example.com,hy_AM,Israel
u_001413,casual_browser,32,high,occasional,7.8,4.4,0.451,basic,0.2352,40.1,41.8,Katrina Garcia,erica71@example.net,sv_FI,Nauru
u_001414,casual_browser,18,high,weekly,4.4,8.7,0.475,basic,0.262,51.7,76.7,Brandi Moreno,jaylee@example.org,ur_PK,United Arab Emirates
u_001415,enterprise_user,36,high,daily,4.2,2.5,0.386,premium,0.0772,64.8,49.2,Robert Shaw,phillip74@example.com,tn_ZA,Chile
u_001416,casual_browser,35,mid,weekly,6.5,7.6,0.26,basic,0.1223,44.9,55.4,Jennifer Williams,oanderson@example.com,ff_SN,United Kingdom
u_001417,price_sensitive,42,low,daily,5.5,7.5,0.165,free,0.4892,35.3,41.0,Jennifer Flores,baileystephanie@example.net,se_NO,Northern Mariana Islands
u_001418,price_sensitive,18,low,daily,3.4,6.9,0.329,free,0.4942,56.5,73.1,Willie Munoz,smithjessica@example.com,ce_RU,Singapore
u_001419,casual_browser,38,mid,weekly,5.9,6.6,0.406,basic,0.1502,22.3,66.0,Darlene Lopez,zford@example.net,kok_IN,Burkina Faso
u_001420,price_sensitive,42,low,daily,3.0,6.7,0.083,basic,0.382,47.3,50.4,Scott Bruce,timothygibson@example.net,lo_LA,Spain
u_001421,casual_browser,18,mid,occasional,5.1,3.6,0.397,free,0.1425,43.0,50.3,Leah Brown,jeffrey62@example.net,tg_TJ,Tuvalu
u_001422,enterprise_user,40,high,daily,5.1,2.4,0.316,premium,0.0624,74.3,75.5,Jacob Lee,johnsondaniel@example.com,ks_IN,Norfolk Island
u_001423,price_sensitive,22,low,daily,3.5,5.9,0.179,basic,0.4011,25.5,67.6,Craig Mathis,cburgess@example.org,dv_MV,Poland
u_001424,early_adopter,25,high,daily,9.4,2.3,0.999,premium,0.1055,89.7,80.9,Alan Jackson,christopher53@example.net,apn_IN,Yemen
u_001425,casual_browser,41,mid,occasional,7.8,6.0,0.21,basic,0.3819,45.4,47.7,Sierra Allen,robertbrown@example.com,si_LK,Argentina
u_001426,enterprise_user,42,high,weekly,4.6,4.1,0.737,basic,0.033,84.8,57.9,Amanda Watkins,lindsey76@example.net,sd_IN,Bermuda
u_001427,enterprise_user,44,low,daily,3.0,1.7,0.602,premium,0.1013,60.8,57.5,Ronald Williams,kelleybradley@example.net,tk_TM,Guyana
u_001428,power_user,29,high,daily,8.3,3.3,0.676,basic,0.1912,85.4,82.7,Amanda Newman,jason45@example.net,nn_NO,Bosnia and Herzegovina
u_001429,power_user,34,high,daily,9.0,6.3,0.512,premium,0.0444,81.9,75.3,Eric Baker,davislindsey@example.com,zh_CN,Cuba
u_001430,casual_browser,21,low,weekly,4.0,5.6,0.452,basic,0.2188,51.6,60.4,Patrick Rice,colonjohn@example.org,ckb_IQ,Austria
u_001431,power_user,28,mid,daily,7.5,1.6,0.881,premium,0.0289,85.2,72.1,Kenneth Hanna,deborahbyrd@example.com,uk_UA,Malaysia
u_001432,price_sensitive,39,low,daily,3.2,7.7,0.183,free,0.3272,66.7,80.0,Nancy Payne,mooreashley@example.net,sa_IN,Tanzania
u_001433,price_sensitive,30,low,daily,5.3,8.7,0.159,free,0.3238,63.3,52.5,Justin Collins,jeremy12@example.com,tcy_IN,Sierra Leone
u_001434,casual_browser,33,high,weekly,6.5,8.4,0.387,free,0.1102,53.8,39.5,Rodney Reed,nathan05@example.com,raj_IN,Afghanistan
u_001435,early_adopter,22,mid,weekly,8.8,4.1,0.893,free,0.0851,90.9,74.5,Patrick Hernandez,hdoyle@example.com,ts_ZA,Benin
u_001436,enterprise_user,50,high,daily,9.0,2.6,0.39,premium,0.0741,72.1,53.4,Misty Baldwin,mhill@example.org,nl_BE,Israel
u_001437,casual_browser,30,mid,occasional,8.3,8.5,0.192,basic,0.2297,31.5,55.6,Melissa Zuniga,ocole@example.com,iw_IL,Canada
u_001438,price_sensitive,31,low,weekly,7.3,7.4,0.16,basic,0.2978,76.8,51.1,Amanda Obrien,ofletcher@example.org,my_MM,New Zealand
u_001439,price_sensitive,34,low,daily,7.0,7.8,0.178,free,0.3094,38.1,76.4,Gilbert Reynolds,gabriellelittle@example.com,ss_ZA,Libyan Arab Jamahiriya
u_001440,early_adopter,18,mid,daily,8.4,5.7,0.913,premium,0.1944,83.2,92.2,Amy Myers,bakerjacqueline@example.net,ja_JP,Holy See (Vatican City State)
u_001441,casual_browser,35,high,occasional,4.0,5.1,0.363,free,0.1436,33.1,61.9,Francisco Bates,davidjohnson@example.com,hak_TW,Seychelles
u_001442,power_user,20,high,daily,8.7,5.3,0.789,premium,0.1161,72.9,91.4,Tracy Rivas,melaniejennings@example.com,nl_BE,Tunisia
u_001443,enterprise_user,46,high,weekly,6.5,1.0,0.504,premium,0.0217,81.4,73.1,Brian Smith,samueljenkins@example.org,szl_PL,Afghanistan
u_001444,price_sensitive,39,mid,occasional,5.1,10.0,0.347,free,0.2564,57.7,44.4,Tony Newton,leslie13@example.net,csb_PL,Slovenia
u_001445,casual_browser,41,mid,occasional,4.0,8.0,0.454,free,0.2074,50.1,83.1,Jason Stephens,smithsteven@example.net,kn_IN,Bahamas
u_001446,price_sensitive,38,mid,weekly,6.8,8.3,0.128,free,0.3876,48.2,50.9,Felicia Morris,ahays@example.org,cy_GB,Guam
u_001447,casual_browser,39,mid,daily,6.2,4.2,0.276,free,0.2881,46.3,67.6,Michelle Shah,berrydebbie@example.net,nds_NL,Suriname
u_001448,price_sensitive,48,low,daily,8.7,7.8,0.234,basic,0.3929,49.3,56.9,Sharon West,stephenbell@example.com,an_ES,Maldives
u_001449,casual_browser,18,low,occasional,4.3,4.1,0.266,free,0.3197,67.8,62.5,Mariah Harrell,ythompson@example.org,vi_VN,Guam
u_001450,casual_browser,31,mid,occasional,6.7,6.3,0.285,free,0.1379,44.2,63.3,Richard Green,omartinez@example.org,el_GR,Djibouti
u_001451,price_sensitive,46,low,daily,5.5,10.0,0.441,free,0.5181,48.1,75.4,Sandra Kelly,cookgregory@example.com,mn_MN,Suriname
u_001452,power_user,30,mid,daily,8.8,1.0,0.883,premium,0.0845,85.1,71.0,Melissa King,parkerwilliam@example.com,af_ZA,Poland
u_001453,casual_browser,35,low,weekly,2.9,1.0,0.266,basic,0.1958,34.6,64.4,Christopher Larson,qjames@example.net,wal_ET,North Macedonia
u_001454,power_user,31,mid,weekly,7.7,2.0,0.703,basic,0.1187,92.9,78.3,Randy Barr,fernandothomas@example.net,ber_MA,Gambia
u_001455,casual_browser,36,low,occasional,1.5,5.7,0.427,basic,0.1824,27.2,63.0,Kevin Horn,qwalsh@example.org,sa_IN,Morocco
u_001456,early_adopter,28,mid,occasional,8.5,1.5,0.853,basic,0.194,82.9,82.3,Derrick Burnett,fthompson@example.net,ug_CN,Malawi
u_001457,enterprise_user,43,high,daily,6.9,2.5,0.541,premium,0.0507,76.1,38.0,Kristen Dorsey,garnerchristian@example.com,hsb_DE,Guinea-Bissau
u_001458,price_sensitive,28,low,daily,2.0,10.0,0.429,free,0.343,54.3,66.5,Gary Wright,danasanders@example.org,lb_LU,Iran
u_001459,power_user,25,high,daily,7.6,4.4,0.963,premium,0.1657,69.6,80.5,Michael Thompson,mjohnson@example.org,mg_MG,Costa Rica
u_001460,early_adopter,38,mid,weekly,9.1,4.4,0.985,premium,0.1386,98.6,82.1,Troy Henderson,johnsonashley@example.net,uk_UA,French Guiana
u_001461,casual_browser,45,mid,weekly,5.3,7.2,0.05,free,0.1968,17.0,65.7,Russell Martin,monicaduncan@example.org,apn_IN,Norway
u_001462,price_sensitive,21,low,weekly,8.2,8.1,0.27,basic,0.2446,34.6,59.5,Raymond Cummings,tinaharris@example.org,af_ZA,Liberia
u_001463,price_sensitive,18,low,occasional,6.6,7.1,0.317,free,0.3891,43.9,60.8,Robert Baker,holderdaniel@example.net,mr_IN,Saint Barthelemy
u_001464,enterprise_user,33,low,occasional,5.5,2.2,0.698,premium,0.0494,68.4,62.1,Christopher Pham,bradyjoseph@example.net,tt_RU,Germany
u_001465,price_sensitive,26,low,occasional,6.2,9.8,0.347,basic,0.3739,55.7,35.7,Deborah Smith,smithpaul@example.com,iu_CA,Cambodia
u_001466,price_sensitive,29,low,occasional,4.5,7.6,0.277,free,0.2275,41.4,65.2,Carolyn Kelly,wattsalfred@example.net,id_ID,Zimbabwe
u_001467,early_adopter,25,high,daily,9.1,2.7,0.923,premium,0.162,93.1,92.4,Teresa Daniels,rayrobin@example.org,ik_CA,Qatar
u_001468,power_user,21,high,daily,9.2,5.4,0.717,premium,0.0674,82.6,88.6,Cassie White,awilliams@example.net,ka_GE,Namibia
u_001469,enterprise_user,56,mid,daily,7.1,1.9,0.186,premium,0.0834,49.6,59.2,John Wells,ronaldyang@example.net,oc_FR,Nigeria
u_001470,early_adopter,23,low,daily,9.1,6.3,0.65,premium,0.1527,89.0,82.4,Daniel Summers,jonesterry@example.com,bg_BG,Kazakhstan
u_001471,price_sensitive,32,mid,weekly,5.2,9.2,0.104,free,0.4489,67.9,49.6,Patrick Bates,douglas07@example.net,sc_IT,Singapore
u_001472,early_adopter,30,mid,weekly,10.0,2.0,0.776,premium,0.0528,91.8,97.8,Allison Moreno,ballmichael@example.net,kw_GB,Congo
u_001473,enterprise_user,41,high,daily,4.3,3.4,0.316,premium,0.0573,56.8,70.3,Dawn Henry,ypalmer@example.net,tt_RU,Kazakhstan
u_001474,power_user,20,mid,daily,8.8,2.1,0.976,basic,0.0335,88.3,90.8,Sherry Graham,regina78@example.org,byn_ER,Gambia
u_001475,price_sensitive,42,low,daily,3.3,8.2,0.21,free,0.4175,60.2,28.0,Teresa Baker,ksexton@example.com,ayc_PE,Isle of Man
u_001476,price_sensitive,18,low,weekly,5.8,8.6,0.349,free,0.2818,80.0,61.3,Mary Smith,zacharykeller@example.com,sq_AL,Norway
u_001477,price_sensitive,26,mid,daily,8.3,7.6,0.374,free,0.3069,39.5,57.0,Trevor Young,anthonymiles@example.org,wo_SN,Saint Helena
u_001478,power_user,25,mid,daily,8.9,2.7,0.579,premium,0.1143,98.9,79.3,Chad Mccoy,mannalbert@example.net,nn_NO,Bahamas
u_001479,casual_browser,33,mid,daily,6.2,3.8,0.153,basic,0.1511,47.1,51.9,Joseph Martin,hayesnicole@example.com,sa_IN,Montserrat
u_001480,price_sensitive,31,high,weekly,6.5,9.0,0.195,free,0.4152,40.4,71.0,Angel Frazier,kristenyoung@example.org,hu_HU,Latvia
u_001481,early_adopter,19,mid,daily,10.0,2.1,0.912,basic,0.0983,81.2,81.5,Michelle Andrews,ebeck@example.com,unm_US,Greece
u_001482,power_user,34,high,daily,9.0,3.8,0.763,premium,0.1185,100.0,88.1,Stephanie Stone,nancymartin@example.com,ht_HT,Macao
u_001483,early_adopter,30,high,weekly,8.4,4.1,0.849,premium,0.1565,83.1,91.1,Danielle Torres,lindsay06@example.org,mg_MG,Iceland
u_001484,enterprise_user,52,high,weekly,4.7,1.4,0.417,premium,0.0368,73.4,70.2,Alicia Flores DVM,bryan84@example.com,tk_TM,Mauritania
u_001485,early_adopter,26,low,weekly,8.9,4.2,0.822,premium,0.2572,97.9,84.1,Melanie Mason,carolmoody@example.net,tcy_IN,Saint Lucia
u_001486,enterprise_user,57,high,daily,5.4,5.2,0.699,basic,0.0534,85.5,80.0,Megan Reed,kmueller@example.org,dz_BT,Equatorial Guinea
u_001487,casual_browser,57,mid,weekly,4.8,5.4,0.327,basic,0.2886,61.8,47.7,Andrew Andrews,christopherscott@example.org,bs_BA,Madagascar
u_001488,price_sensitive,40,low,weekly,5.9,8.6,0.192,basic,0.1943,57.6,45.0,Jonathan Griffith,jwaller@example.net,ps_AF,Albania
u_001489,price_sensitive,33,mid,weekly,3.9,7.7,0.218,free,0.3658,26.8,34.0,Andrew Potter,shaun13@example.com,cmn_TW,Vietnam
u_001490,price_sensitive,29,low,weekly,3.0,8.8,0.338,basic,0.3584,36.5,53.3,Cameron Torres,zevans@example.com,the_NP,Japan
u_001491,casual_browser,40,mid,weekly,6.4,7.1,0.198,premium,0.2896,33.5,51.4,Shelly Stevens,millerjoseph@example.net,crh_UA,Nepal
u_001492,power_user,24,high,daily,8.9,3.2,0.778,premium,0.128,77.6,54.1,Nathaniel King,washingtonsamuel@example.com,shs_CA,Comoros
u_001493,casual_browser,38,mid,weekly,2.4,8.5,0.443,basic,0.2738,44.5,57.9,Sarah Griffin,craigmiller@example.net,nhn_MX,Canada
u_001494,casual_browser,46,low,occasional,3.2,4.2,0.244,premium,0.2709,52.2,49.6,Catherine White,ebarron@example.net,tt_RU,Singapore
u_001495,enterprise_user,54,high,weekly,5.8,1.6,0.48,premium,0.04,67.8,58.1,Kenneth Parker,bmorgan@example.net,wo_SN,Bahamas
u_001496,early_adopter,28,low,daily,9.6,2.4,0.929,premium,0.1833,81.2,90.8,Andrew Moody,smithemily@example.net,ps_AF,Finland
u_001497,power_user,30,high,weekly,9.3,3.6,0.823,free,0.1087,87.6,76.4,Debbie Soto,ashleydouglas@example.com,tk_TM,France
u_001498,price_sensitive,23,low,daily,5.6,9.2,0.266,premium,0.2739,59.0,32.4,Steven Oconnor,vtapia@example.com,ve_ZA,Gibraltar
u_001499,casual_browser,41,mid,occasional,8.5,6.8,0.592,free,0.203,56.5,79.1,Joshua Fry,danielleflores@example.org,te_IN,Bahamas
u_001500,casual_browser,38,mid,occasional,4.0,3.4,0.451,premium,0.2099,39.0,52.7,Adrian Murphy,ruth45@example.org,id_ID,Jamaica
u_001501,price_sensitive,32,mid,daily,4.7,9.0,0.263,free,0.483,52.5,28.3,Jon Lawson,rodriguezjacob@example.com,ta_IN,Andorra
u_001502,casual_browser,25,mid,weekly,3.4,6.9,0.422,free,0.2195,29.3,56.1,Edward Dunlap,sbrown@example.org,fa_IR,Iraq
u_001503,early_adopter,18,mid,daily,8.4,5.6,0.927,premium,0.1507,100.0,100.0,Craig Conrad,jennifer55@example.net,niu_NZ,Liechtenstein
u_001504,casual_browser,37,low,occasional,6.3,2.5,0.151,free,0.2111,26.1,41.6,Gabriela Allen,amberjones@example.net,ak_GH,Comoros
u_001505,price_sensitive,45,low,weekly,4.6,10.0,0.246,free,0.3117,61.7,41.5,Jason Patterson,cooperdonna@example.net,mt_MT,Brunei Darussalam
u_001506,price_sensitive,29,mid,weekly,4.9,10.0,0.355,free,0.3723,43.3,42.9,Ethan Tucker,danschaefer@example.net,yo_NG,San Marino
u_001507,price_sensitive,21,low,daily,3.6,7.6,0.227,free,0.3512,64.8,80.0,Robin Webster,timothy56@example.org,fur_IT,Togo
u_001508,price_sensitive,33,mid,weekly,5.2,8.6,0.215,free,0.4226,15.5,42.5,Crystal Myers,norman04@example.com,ru_UA,San Marino
u_001509,price_sensitive,30,low,weekly,6.7,8.6,0.268,free,0.5112,57.5,67.0,Cody Shaw,tiffany50@example.net,ks_IN,Chile
u_001510,early_adopter,26,high,occasional,9.2,5.5,1.0,basic,0.1608,93.2,80.6,Jo Taylor,teresa16@example.net,sid_ET,Martinique
u_001511,price_sensitive,24,mid,weekly,6.1,9.0,0.231,basic,0.4175,40.4,35.1,Julie Bernard,beardgina@example.org,kn_IN,Norway
u_001512,price_sensitive,43,low,weekly,4.3,7.2,0.299,basic,0.4545,68.4,36.4,David Lawson,susannelson@example.net,ru_UA,Palestinian Territory
u_001513,casual_browser,50,high,daily,7.2,4.1,0.438,free,0.2039,25.0,45.6,Robert Marshall,shernandez@example.com,cv_RU,Algeria
u_001514,casual_browser,37,low,daily,4.0,5.5,0.443,free,0.2807,20.5,62.1,Jason Jacobs,ncummings@example.net,vi_VN,Bolivia
u_001515,early_adopter,24,mid,occasional,9.0,1.0,0.99,premium,0.2017,83.4,65.3,Linda Thompson,toddwhite@example.org,sid_ET,Liberia
u_001516,enterprise_user,40,low,weekly,6.5,3.8,0.8,premium,0.0826,66.2,57.1,Troy Reilly,smurphy@example.com,yi_US,Kyrgyz Republic
u_001517,power_user,31,high,daily,7.9,1.3,0.817,premium,0.0286,72.7,92.9,Brooke Brown,troy69@example.net,lij_IT,Gibraltar
u_001518,casual_browser,50,low,weekly,4.7,4.2,0.133,free,0.252,23.4,36.0,Natalie Hernandez,dominicsimpson@example.com,sv_SE,Saint Vincent and the Grenadines
u_001519,enterprise_user,34,high,daily,8.3,1.1,0.534,basic,0.05,57.6,70.4,Brian Flores,parkanthony@example.net,ka_GE,India
u_001520,casual_browser,29,low,occasional,3.4,6.5,0.309,premium,0.3226,44.1,58.9,Elizabeth Williams,jsantos@example.com,apn_IN,Dominica
u_001521,casual_browser,30,mid,daily,5.7,4.2,0.21,basic,0.2094,66.4,55.7,Ashley Brady,schultzwesley@example.org,ve_ZA,Timor-Leste
u_001522,price_sensitive,36,low,weekly,5.2,9.7,0.429,basic,0.448,52.3,53.2,Kenneth Martin,bobbysavage@example.com,az_AZ,Western Sahara
u_001523,casual_browser,18,low,occasional,5.4,4.5,0.299,basic,0.05,47.9,72.4,Jordan Callahan,woodsveronica@example.org,sq_AL,Egypt
u_001524,power_user,29,high,daily,7.1,4.3,0.465,basic,0.0361,77.0,59.2,Yesenia Crosby,smithwilliam@example.com,kk_KZ,Paraguay
u_001525,enterprise_user,33,high,weekly,5.3,3.4,0.482,premium,0.0655,75.6,53.5,Rachel Johnson,wuvalerie@example.com,sa_IN,Botswana
